SoundWaveName,SourceFile,FactionTag,UnitTag,EventTag,SubtitleKey,Priority,CooldownSeconds,Weight,ConcurrencyGroup
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_FACTION_ABILITY_ACTIVATED_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_INFANTRY_READY_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_CONSTRUCTION_COMPLETE_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_CONSTRUCTION_CANCELLED_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_MOBILE_COMMAND_UNIT_DESTROYED_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_CONSTRUCTION_COMPLETE_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_FACTION_ABILITY_READY_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_INFANTRY_READY_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_FACTION_ABILITY_READY_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_CONSTRUCTION_COMPLETE_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_CONSTRUCTION_CANCELLED_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_CONSTRUCTION_CANCELLED_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_MOBILE_COMMAND_UNIT_DESTROYED_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_FACTION_ABILITY_READY_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_UPGRADE_COMPLETE_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_UnitReady,Content/RA4/Audio/EVA/Processed/Chrono/VO_Chrono_EVA_UnitReady.wav,Chrono,EVA_Chrono,EVA.UnitReady,SUB_EVA_Chrono_UNITREADY,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_ALLIED_BASE_UNDER_ATTACK_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_MATCH_START_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_UPGRADE_COMPLETE_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_ALLIED_BASE_UNDER_ATTACK_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_ALLIED_BASE_UNDER_ATTACK_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_MATCH_START_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_BuildingConstructionComplete,Content/RA4/Audio/EVA/Processed/Chrono/VO_Chrono_EVA_BuildingConstructionComplete.wav,Chrono,EVA_Chrono,EVA.BuildingConstructionComplete,SUB_EVA_Chrono_BUILDINGCONSTRUCTIONCOMPLETE,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_SuperweaponReady,Content/RA4/Audio/EVA/Processed/Chrono/VO_Chrono_EVA_SuperweaponReady.wav,Chrono,EVA_Chrono,EVA.SuperweaponReady,SUB_EVA_Chrono_SUPERWEAPONREADY,90,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_UPGRADE_COMPLETE_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_STRUCTURE_SOLD_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_HERO_LOST_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_FACTION_RESOURCE_CRITICAL_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_ResourcesLow,Content/RA4/Audio/EVA/Processed/Chrono/VO_Chrono_EVA_ResourcesLow.wav,Chrono,EVA_Chrono,EVA.ResourcesLow,SUB_EVA_Chrono_RESOURCESLOW,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_STRUCTURE_SOLD_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_HERO_LOST_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_FACTION_RESOURCE_CRITICAL_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_PlayerDefeat,Content/RA4/Audio/EVA/Processed/Chrono/VO_Chrono_EVA_PlayerDefeat.wav,Chrono,EVA_Chrono,EVA.PlayerDefeat,SUB_EVA_Chrono_PLAYERDEFEAT,100,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_STRUCTURE_SOLD_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_NuclearLaunchDetected,Content/RA4/Audio/EVA/Processed/Chrono/VO_Chrono_EVA_NuclearLaunchDetected.wav,Chrono,EVA_Chrono,EVA.NuclearLaunchDetected,SUB_EVA_Chrono_NUCLEARLAUNCHDETECTED,100,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_STEALTH_UNIT_DETECTED_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_HARVESTER_UNDER_ATTACK_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_POWER_LOW_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_BUILDING_UNDER_ATTACK_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_SUPERWEAPON_COUNTDOWN_STARTED_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_UNIT_READY_GENERIC_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_BASE_UNDER_ATTACK_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_SUPERWEAPON_COUNTDOWN_STARTED_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_BUILDING_UNDER_ATTACK_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_MATCH_VICTORY_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_POWER_LOW_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_VEHICLE_READY_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_HARVESTER_UNDER_ATTACK_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_STEALTH_UNIT_DETECTED_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_HARVESTER_UNDER_ATTACK_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_VEHICLE_READY_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_POWER_LOW_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_BUILDING_UNDER_ATTACK_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_SUPERWEAPON_COUNTDOWN_STARTED_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_BaseUnderAttack,Content/RA4/Audio/EVA/Processed/Chrono/VO_Chrono_EVA_BaseUnderAttack.wav,Chrono,EVA_Chrono,EVA.BaseUnderAttack,SUB_EVA_Chrono_BASEUNDERATTACK,80,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_BASE_UNDER_ATTACK_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_BASE_UNDER_ATTACK_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_MATCH_VICTORY_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_VEHICLE_READY_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_STEALTH_UNIT_DETECTED_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_HARVESTER_UNDER_ATTACK_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_POWER_LOW_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_SUPERWEAPON_READY_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_UNIT_READY_GENERIC_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_UNIT_READY_GENERIC_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_RADAR_OFFLINE_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_STEALTH_UNIT_DETECTED_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_SUPERWEAPON_READY_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_RADAR_OFFLINE_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_UNIT_READY_GENERIC_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_BASE_UNDER_ATTACK_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_RADAR_OFFLINE_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_SUPERWEAPON_READY_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_VEHICLE_READY_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_INSUFFICIENT_FUNDS_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_ENEMY_SUPERWEAPON_FIRED_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_NAVAL_UNIT_READY_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_AIRCRAFT_READY_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_AIRCRAFT_READY_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_COMMAND_CAP_REACHED_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_NAVAL_UNIT_READY_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_INSUFFICIENT_FUNDS_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_ENEMY_SUPERWEAPON_FIRED_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_NAVAL_UNIT_READY_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_03,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_COMMAND_CAP_REACHED_03.wav,Chrono,EVA_Chrono,EVA.03,SUB_EVA_Chrono_03,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_AIRCRAFT_READY_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_COMMAND_CAP_REACHED_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_PlayerVictory,Content/RA4/Audio/EVA/Processed/Chrono/VO_Chrono_EVA_PlayerVictory.wav,Chrono,EVA_Chrono,EVA.PlayerVictory,SUB_EVA_Chrono_PLAYERVICTORY,100,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_INSUFFICIENT_FUNDS_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_NAVAL_UNIT_READY_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_MATCH_DEFEAT_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_AIRCRAFT_READY_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_ChronoRiftDetected,Content/RA4/Audio/EVA/Processed/Chrono/VO_Chrono_EVA_ChronoRiftDetected.wav,Chrono,EVA_Chrono,EVA.ChronoRiftDetected,SUB_EVA_Chrono_CHRONORIFTDETECTED,100,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_01,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_COMMAND_CENTER_DESTROYED_01.wav,Chrono,EVA_Chrono,EVA.01,SUB_EVA_Chrono_01,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_INSUFFICIENT_FUNDS_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_MATCH_DEFEAT_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_04,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_COMMAND_CAP_REACHED_04.wav,Chrono,EVA_Chrono,EVA.04,SUB_EVA_Chrono_04,50,3.0,1.0,eva_chrono
SW_VO_Chrono_EVA_02,Content/RA4/Audio/EVA/Processed/Chrono/VO_EVA_CH_COMMAND_CENTER_DESTROYED_02.wav,Chrono,EVA_Chrono,EVA.02,SUB_EVA_Chrono_02,50,3.0,1.0,eva_chrono
SW_VO_Alliance_EVA_01,Content/RA4/Audio/EVA/Processed/Alliance/VO_EVA_AL_OWN_SUPERWEAPON_FIRED_01.wav,Alliance,EVA_Alliance,EVA.01,SUB_EVA_Alliance_01,50,3.0,1.0,eva_alliance
SW_VO_Alliance_EVA_01,Content/RA4/Audio/EVA/Processed/Alliance/VO_EVA_AL_HERO_LOST_01.wav,Alliance,EVA_Alliance,EVA.01,SUB_EVA_Alliance_01,50,3.0,1.0,eva_alliance
