SoundWaveName,SourceFile,FactionTag,UnitTag,EventTag,SubtitleKey,Priority,CooldownSeconds,Weight,ConcurrencyGroup
SW_VO_Soviet_EVA_AIRCRAFT_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_AIRCRAFT_READY_02.wav,Soviet,EVA_Soviet,EVA.AIRCRAFT_READY,SUB_EVA_Soviet_AIRCRAFT_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_AIRCRAFT_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_AIRCRAFT_READY_03.wav,Soviet,EVA_Soviet,EVA.AIRCRAFT_READY,SUB_EVA_Soviet_AIRCRAFT_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_AIRCRAFT_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_AIRCRAFT_READY_04.wav,Soviet,EVA_Soviet,EVA.AIRCRAFT_READY,SUB_EVA_Soviet_AIRCRAFT_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_NAVAL_UNIT_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_NAVAL_UNIT_READY_01.wav,Soviet,EVA_Soviet,EVA.NAVAL_UNIT_READY,SUB_EVA_Soviet_NAVAL_UNIT_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_NAVAL_UNIT_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_NAVAL_UNIT_READY_02.wav,Soviet,EVA_Soviet,EVA.NAVAL_UNIT_READY,SUB_EVA_Soviet_NAVAL_UNIT_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_NAVAL_UNIT_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_NAVAL_UNIT_READY_03.wav,Soviet,EVA_Soviet,EVA.NAVAL_UNIT_READY,SUB_EVA_Soviet_NAVAL_UNIT_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_NAVAL_UNIT_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_NAVAL_UNIT_READY_04.wav,Soviet,EVA_Soviet,EVA.NAVAL_UNIT_READY,SUB_EVA_Soviet_NAVAL_UNIT_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_CONSTRUCTION_COMPLETE,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_COMPLETE_01.wav,Soviet,EVA_Soviet,EVA.CONSTRUCTION_COMPLETE,SUB_EVA_Soviet_CONSTRUCTION_COMPLETE,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_CONSTRUCTION_COMPLETE,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_COMPLETE_02.wav,Soviet,EVA_Soviet,EVA.CONSTRUCTION_COMPLETE,SUB_EVA_Soviet_CONSTRUCTION_COMPLETE,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_CONSTRUCTION_COMPLETE,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_COMPLETE_03.wav,Soviet,EVA_Soviet,EVA.CONSTRUCTION_COMPLETE,SUB_EVA_Soviet_CONSTRUCTION_COMPLETE,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_CONSTRUCTION_COMPLETE,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_COMPLETE_04.wav,Soviet,EVA_Soviet,EVA.CONSTRUCTION_COMPLETE,SUB_EVA_Soviet_CONSTRUCTION_COMPLETE,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_INSUFFICIENT_FUNDS,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INSUFFICIENT_FUNDS_01.wav,Soviet,EVA_Soviet,EVA.INSUFFICIENT_FUNDS,SUB_EVA_Soviet_INSUFFICIENT_FUNDS,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_INSUFFICIENT_FUNDS,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INSUFFICIENT_FUNDS_02.wav,Soviet,EVA_Soviet,EVA.INSUFFICIENT_FUNDS,SUB_EVA_Soviet_INSUFFICIENT_FUNDS,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_INSUFFICIENT_FUNDS,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INSUFFICIENT_FUNDS_03.wav,Soviet,EVA_Soviet,EVA.INSUFFICIENT_FUNDS,SUB_EVA_Soviet_INSUFFICIENT_FUNDS,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_INSUFFICIENT_FUNDS,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INSUFFICIENT_FUNDS_04.wav,Soviet,EVA_Soviet,EVA.INSUFFICIENT_FUNDS,SUB_EVA_Soviet_INSUFFICIENT_FUNDS,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_BASE_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BASE_UNDER_ATTACK_01.wav,Soviet,EVA_Soviet,EVA.BASE_UNDER_ATTACK,SUB_EVA_Soviet_BASE_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_BASE_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BASE_UNDER_ATTACK_02.wav,Soviet,EVA_Soviet,EVA.BASE_UNDER_ATTACK,SUB_EVA_Soviet_BASE_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_BASE_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BASE_UNDER_ATTACK_03.wav,Soviet,EVA_Soviet,EVA.BASE_UNDER_ATTACK,SUB_EVA_Soviet_BASE_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_BASE_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BASE_UNDER_ATTACK_04.wav,Soviet,EVA_Soviet,EVA.BASE_UNDER_ATTACK,SUB_EVA_Soviet_BASE_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_HARVESTER_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HARVESTER_UNDER_ATTACK_01.wav,Soviet,EVA_Soviet,EVA.HARVESTER_UNDER_ATTACK,SUB_EVA_Soviet_HARVESTER_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_HARVESTER_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HARVESTER_UNDER_ATTACK_02.wav,Soviet,EVA_Soviet,EVA.HARVESTER_UNDER_ATTACK,SUB_EVA_Soviet_HARVESTER_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_HARVESTER_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HARVESTER_UNDER_ATTACK_03.wav,Soviet,EVA_Soviet,EVA.HARVESTER_UNDER_ATTACK,SUB_EVA_Soviet_HARVESTER_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_HARVESTER_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HARVESTER_UNDER_ATTACK_04.wav,Soviet,EVA_Soviet,EVA.HARVESTER_UNDER_ATTACK,SUB_EVA_Soviet_HARVESTER_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_POWER_LOW,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_POWER_LOW_01.wav,Soviet,EVA_Soviet,EVA.POWER_LOW,SUB_EVA_Soviet_POWER_LOW,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_POWER_LOW,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_POWER_LOW_02.wav,Soviet,EVA_Soviet,EVA.POWER_LOW,SUB_EVA_Soviet_POWER_LOW,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_POWER_LOW,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_POWER_LOW_03.wav,Soviet,EVA_Soviet,EVA.POWER_LOW,SUB_EVA_Soviet_POWER_LOW,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_POWER_LOW,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_POWER_LOW_04.wav,Soviet,EVA_Soviet,EVA.POWER_LOW,SUB_EVA_Soviet_POWER_LOW,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_COMMAND_CAP_REACHED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CAP_REACHED_01.wav,Soviet,EVA_Soviet,EVA.COMMAND_CAP_REACHED,SUB_EVA_Soviet_COMMAND_CAP_REACHED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_COMMAND_CAP_REACHED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CAP_REACHED_02.wav,Soviet,EVA_Soviet,EVA.COMMAND_CAP_REACHED,SUB_EVA_Soviet_COMMAND_CAP_REACHED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_COMMAND_CAP_REACHED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CAP_REACHED_03.wav,Soviet,EVA_Soviet,EVA.COMMAND_CAP_REACHED,SUB_EVA_Soviet_COMMAND_CAP_REACHED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_COMMAND_CAP_REACHED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CAP_REACHED_04.wav,Soviet,EVA_Soviet,EVA.COMMAND_CAP_REACHED,SUB_EVA_Soviet_COMMAND_CAP_REACHED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_STEALTH_UNIT_DETECTED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STEALTH_UNIT_DETECTED_01.wav,Soviet,EVA_Soviet,EVA.STEALTH_UNIT_DETECTED,SUB_EVA_Soviet_STEALTH_UNIT_DETECTED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_STEALTH_UNIT_DETECTED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STEALTH_UNIT_DETECTED_02.wav,Soviet,EVA_Soviet,EVA.STEALTH_UNIT_DETECTED,SUB_EVA_Soviet_STEALTH_UNIT_DETECTED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_STEALTH_UNIT_DETECTED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STEALTH_UNIT_DETECTED_03.wav,Soviet,EVA_Soviet,EVA.STEALTH_UNIT_DETECTED,SUB_EVA_Soviet_STEALTH_UNIT_DETECTED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_STEALTH_UNIT_DETECTED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STEALTH_UNIT_DETECTED_04.wav,Soviet,EVA_Soviet,EVA.STEALTH_UNIT_DETECTED,SUB_EVA_Soviet_STEALTH_UNIT_DETECTED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_MATCH_START,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_START_01.wav,Soviet,EVA_Soviet,EVA.MATCH_START,SUB_EVA_Soviet_MATCH_START,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_MATCH_START,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_START_02.wav,Soviet,EVA_Soviet,EVA.MATCH_START,SUB_EVA_Soviet_MATCH_START,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_MATCH_VICTORY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_VICTORY_01.wav,Soviet,EVA_Soviet,EVA.MATCH_VICTORY,SUB_EVA_Soviet_MATCH_VICTORY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_MATCH_VICTORY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_VICTORY_02.wav,Soviet,EVA_Soviet,EVA.MATCH_VICTORY,SUB_EVA_Soviet_MATCH_VICTORY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_MATCH_DEFEAT,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_DEFEAT_01.wav,Soviet,EVA_Soviet,EVA.MATCH_DEFEAT,SUB_EVA_Soviet_MATCH_DEFEAT,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_MATCH_DEFEAT,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_DEFEAT_02.wav,Soviet,EVA_Soviet,EVA.MATCH_DEFEAT,SUB_EVA_Soviet_MATCH_DEFEAT,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_COMMAND_CENTER_DESTROYED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CENTER_DESTROYED_01.wav,Soviet,EVA_Soviet,EVA.COMMAND_CENTER_DESTROYED,SUB_EVA_Soviet_COMMAND_CENTER_DESTROYED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_COMMAND_CENTER_DESTROYED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CENTER_DESTROYED_02.wav,Soviet,EVA_Soviet,EVA.COMMAND_CENTER_DESTROYED,SUB_EVA_Soviet_COMMAND_CENTER_DESTROYED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_MOBILE_COMMAND_UNIT_DESTROYED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MOBILE_COMMAND_UNIT_DESTROYED_01.wav,Soviet,EVA_Soviet,EVA.MOBILE_COMMAND_UNIT_DESTROYED,SUB_EVA_Soviet_MOBILE_COMMAND_UNIT_DESTROYED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_MOBILE_COMMAND_UNIT_DESTROYED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MOBILE_COMMAND_UNIT_DESTROYED_02.wav,Soviet,EVA_Soviet,EVA.MOBILE_COMMAND_UNIT_DESTROYED,SUB_EVA_Soviet_MOBILE_COMMAND_UNIT_DESTROYED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_HERO_LOST,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HERO_LOST_01.wav,Soviet,EVA_Soviet,EVA.HERO_LOST,SUB_EVA_Soviet_HERO_LOST,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_HERO_LOST,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HERO_LOST_02.wav,Soviet,EVA_Soviet,EVA.HERO_LOST,SUB_EVA_Soviet_HERO_LOST,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_OWN_SUPERWEAPON_FIRED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_OWN_SUPERWEAPON_FIRED_01.wav,Soviet,EVA_Soviet,EVA.OWN_SUPERWEAPON_FIRED,SUB_EVA_Soviet_OWN_SUPERWEAPON_FIRED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_OWN_SUPERWEAPON_FIRED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_OWN_SUPERWEAPON_FIRED_02.wav,Soviet,EVA_Soviet,EVA.OWN_SUPERWEAPON_FIRED,SUB_EVA_Soviet_OWN_SUPERWEAPON_FIRED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_ENEMY_SUPERWEAPON_FIRED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_ENEMY_SUPERWEAPON_FIRED_01.wav,Soviet,EVA_Soviet,EVA.ENEMY_SUPERWEAPON_FIRED,SUB_EVA_Soviet_ENEMY_SUPERWEAPON_FIRED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_ENEMY_SUPERWEAPON_FIRED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_ENEMY_SUPERWEAPON_FIRED_02.wav,Soviet,EVA_Soviet,EVA.ENEMY_SUPERWEAPON_FIRED,SUB_EVA_Soviet_ENEMY_SUPERWEAPON_FIRED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_FACTION_RESOURCE_MAX,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_RESOURCE_MAX_01.wav,Soviet,EVA_Soviet,EVA.FACTION_RESOURCE_MAX,SUB_EVA_Soviet_FACTION_RESOURCE_MAX,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_FACTION_RESOURCE_MAX,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_RESOURCE_MAX_02.wav,Soviet,EVA_Soviet,EVA.FACTION_RESOURCE_MAX,SUB_EVA_Soviet_FACTION_RESOURCE_MAX,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_BUILDING_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BUILDING_UNDER_ATTACK_01.wav,Soviet,EVA_Soviet,EVA.BUILDING_UNDER_ATTACK,SUB_EVA_Soviet_BUILDING_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_BUILDING_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BUILDING_UNDER_ATTACK_02.wav,Soviet,EVA_Soviet,EVA.BUILDING_UNDER_ATTACK,SUB_EVA_Soviet_BUILDING_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_BUILDING_UNDER_ATTACK,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BUILDING_UNDER_ATTACK_03.wav,Soviet,EVA_Soviet,EVA.BUILDING_UNDER_ATTACK,SUB_EVA_Soviet_BUILDING_UNDER_ATTACK,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_STRUCTURE_SOLD,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STRUCTURE_SOLD_01.wav,Soviet,EVA_Soviet,EVA.STRUCTURE_SOLD,SUB_EVA_Soviet_STRUCTURE_SOLD,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_STRUCTURE_SOLD,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STRUCTURE_SOLD_02.wav,Soviet,EVA_Soviet,EVA.STRUCTURE_SOLD,SUB_EVA_Soviet_STRUCTURE_SOLD,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_STRUCTURE_SOLD,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STRUCTURE_SOLD_03.wav,Soviet,EVA_Soviet,EVA.STRUCTURE_SOLD,SUB_EVA_Soviet_STRUCTURE_SOLD,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_CONSTRUCTION_CANCELLED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_CANCELLED_01.wav,Soviet,EVA_Soviet,EVA.CONSTRUCTION_CANCELLED,SUB_EVA_Soviet_CONSTRUCTION_CANCELLED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_CONSTRUCTION_CANCELLED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_CANCELLED_02.wav,Soviet,EVA_Soviet,EVA.CONSTRUCTION_CANCELLED,SUB_EVA_Soviet_CONSTRUCTION_CANCELLED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_CONSTRUCTION_CANCELLED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_CANCELLED_03.wav,Soviet,EVA_Soviet,EVA.CONSTRUCTION_CANCELLED,SUB_EVA_Soviet_CONSTRUCTION_CANCELLED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_UPGRADE_COMPLETE,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UPGRADE_COMPLETE_01.wav,Soviet,EVA_Soviet,EVA.UPGRADE_COMPLETE,SUB_EVA_Soviet_UPGRADE_COMPLETE,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_UPGRADE_COMPLETE,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UPGRADE_COMPLETE_02.wav,Soviet,EVA_Soviet,EVA.UPGRADE_COMPLETE,SUB_EVA_Soviet_UPGRADE_COMPLETE,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_UPGRADE_COMPLETE,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UPGRADE_COMPLETE_03.wav,Soviet,EVA_Soviet,EVA.UPGRADE_COMPLETE,SUB_EVA_Soviet_UPGRADE_COMPLETE,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_SUPERWEAPON_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_READY_01.wav,Soviet,EVA_Soviet,EVA.SUPERWEAPON_READY,SUB_EVA_Soviet_SUPERWEAPON_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_SUPERWEAPON_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_READY_02.wav,Soviet,EVA_Soviet,EVA.SUPERWEAPON_READY,SUB_EVA_Soviet_SUPERWEAPON_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_SUPERWEAPON_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_READY_03.wav,Soviet,EVA_Soviet,EVA.SUPERWEAPON_READY,SUB_EVA_Soviet_SUPERWEAPON_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_SUPERWEAPON_COUNTDOWN_STARTED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_COUNTDOWN_STARTED_01.wav,Soviet,EVA_Soviet,EVA.SUPERWEAPON_COUNTDOWN_STARTED,SUB_EVA_Soviet_SUPERWEAPON_COUNTDOWN_STARTED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_SUPERWEAPON_COUNTDOWN_STARTED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_COUNTDOWN_STARTED_02.wav,Soviet,EVA_Soviet,EVA.SUPERWEAPON_COUNTDOWN_STARTED,SUB_EVA_Soviet_SUPERWEAPON_COUNTDOWN_STARTED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_SUPERWEAPON_COUNTDOWN_STARTED,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_COUNTDOWN_STARTED_03.wav,Soviet,EVA_Soviet,EVA.SUPERWEAPON_COUNTDOWN_STARTED,SUB_EVA_Soviet_SUPERWEAPON_COUNTDOWN_STARTED,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_FACTION_ABILITY_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_ABILITY_READY_01.wav,Soviet,EVA_Soviet,EVA.FACTION_ABILITY_READY,SUB_EVA_Soviet_FACTION_ABILITY_READY,50,3.0,1.0,eva_soviet
SW_VO_Soviet_EVA_FACTION_ABILITY_READY,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_ABILITY_READY_02.wav,Soviet,EVA_Soviet,EVA.FACTION_ABILITY_READY,SUB_EVA_Soviet_FACTION_ABILITY_READY,50,3.0,1.0,eva_soviet
